DATAFLOW,FREQ,TERRITORIAL_LEVEL,REF_AREA,TERRITORIAL_TYPE,MEASURE,ACTIVITY,PRICES,UNIT_MEASURE,TIME_PERIOD,OBS_VALUE,COUNTRY,OBS_STATUS,REF_YEAR_PRICE,UNIT_MULT,DECIMALS,CURRENCY
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRF34,_Z,GDP,_T,Q,USD_PPP_PS,2009,29207,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRF34,_Z,GDP,_T,Q,USD_PPP_PS,2010,28384,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRF34,_Z,GDP,_T,Q,USD_PPP_PS,2011,29262,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRF34,_Z,GDP,_T,Q,USD_PPP_PS,2012,28468,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRF34,_Z,GDP,_T,Q,USD_PPP_PS,2013,28414,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRF34,_Z,GDP,_T,Q,USD_PPP_PS,2014,28669,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRF34,_Z,GDP,_T,Q,USD_PPP_PS,2015,29140,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRF34,_Z,GDP,_T,Q,USD_PPP_PS,2016,29131,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRF34,_Z,GDP,_T,Q,USD_PPP_PS,2017,30111,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRF34,_Z,GDP,_T,Q,USD_PPP_PS,2018,30423,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRF34,_Z,GDP,_T,Q,USD_PPP_PS,2019,30599,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRF34,_Z,GDP,_T,Q,USD_PPP_PS,2020,29086,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRF34,_Z,GDP,_T,Q,USD_PPP_PS,2021,30086,FRA,P,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRD21,_Z,GDP,_T,Q,USD_PPP_PS,2000,29590,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRD21,_Z,GDP,_T,Q,USD_PPP_PS,2001,29658,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRD21,_Z,GDP,_T,Q,USD_PPP_PS,2002,29932,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRD21,_Z,GDP,_T,Q,USD_PPP_PS,2003,29765,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRD21,_Z,GDP,_T,Q,USD_PPP_PS,2004,30013,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRD21,_Z,GDP,_T,Q,USD_PPP_PS,2005,29822,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRD21,_Z,GDP,_T,Q,USD_PPP_PS,2006,29976,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRD21,_Z,GDP,_T,Q,USD_PPP_PS,2007,30601,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRD21,_Z,GDP,_T,Q,USD_PPP_PS,2008,29995,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRD21,_Z,GDP,_T,Q,USD_PPP_PS,2009,28670,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRD21,_Z,GDP,_T,Q,USD_PPP_PS,2010,29174,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRD21,_Z,GDP,_T,Q,USD_PPP_PS,2011,29481,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRD21,_Z,GDP,_T,Q,USD_PPP_PS,2012,29199,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRD21,_Z,GDP,_T,Q,USD_PPP_PS,2013,28967,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRD21,_Z,GDP,_T,Q,USD_PPP_PS,2014,28620,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRD21,_Z,GDP,_T,Q,USD_PPP_PS,2015,28919,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRD21,_Z,GDP,_T,Q,USD_PPP_PS,2016,28849,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRD21,_Z,GDP,_T,Q,USD_PPP_PS,2017,29336,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRD21,_Z,GDP,_T,Q,USD_PPP_PS,2018,29846,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRD21,_Z,GDP,_T,Q,USD_PPP_PS,2019,30212,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRD21,_Z,GDP,_T,Q,USD_PPP_PS,2020,28533,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRD21,_Z,GDP,_T,Q,USD_PPP_PS,2021,29245,FRA,P,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,UKI72,_Z,GDP,_T,Q,USD_PPP_PS,1998,35231,GBR,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,UKI72,_Z,GDP,_T,Q,USD_PPP_PS,1999,37482,GBR,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,UKI72,_Z,GDP,_T,Q,USD_PPP_PS,2000,38283,GBR,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,UKI72,_Z,GDP,_T,Q,USD_PPP_PS,2001,38262,GBR,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,UKI72,_Z,GDP,_T,Q,USD_PPP_PS,2002,38804,GBR,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,UKI72,_Z,GDP,_T,Q,USD_PPP_PS,2003,39477,GBR,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,UKI72,_Z,GDP,_T,Q,USD_PPP_PS,2004,39329,GBR,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,UKI72,_Z,GDP,_T,Q,USD_PPP_PS,2005,39894,GBR,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,UKI72,_Z,GDP,_T,Q,USD_PPP_PS,2006,40458,GBR,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,UKI72,_Z,GDP,_T,Q,USD_PPP_PS,2007,40325,GBR,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,UKI72,_Z,GDP,_T,Q,USD_PPP_PS,2008,38064,GBR,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,UKI72,_Z,GDP,_T,Q,USD_PPP_PS,2009,34204,GBR,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,UKI72,_Z,GDP,_T,Q,USD_PPP_PS,2010,34404,GBR,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,UKI72,_Z,GDP,_T,Q,USD_PPP_PS,2011,34051,GBR,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,UKI72,_Z,GDP,_T,Q,USD_PPP_PS,2012,35573,GBR,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,UKI72,_Z,GDP,_T,Q,USD_PPP_PS,2013,35905,GBR,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,UKI72,_Z,GDP,_T,Q,USD_PPP_PS,2014,37934,GBR,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,UKI72,_Z,GDP,_T,Q,USD_PPP_PS,2015,39191,GBR,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,UKI72,_Z,GDP,_T,Q,USD_PPP_PS,2016,39703,GBR,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,UKI72,_Z,GDP,_T,Q,USD_PPP_PS,2017,39341,GBR,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,UKI72,_Z,GDP,_T,Q,USD_PPP_PS,2018,38330,GBR,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,UKI72,_Z,GDP,_T,Q,USD_PPP_PS,2019,39664,GBR,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,UKI72,_Z,GDP,_T,Q,USD_PPP_PS,2020,34804,GBR,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,UKI72,_Z,GDP,_T,Q,USD_PPP_PS,2021,36526,GBR,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,UKI72,_Z,GDP,_T,Q,USD_PPP_PS,2022,37476,GBR,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE719,_Z,GDP,_T,Q,USD_PPP_PS,2000,37647,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE719,_Z,GDP,_T,Q,USD_PPP_PS,2001,38498,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE719,_Z,GDP,_T,Q,USD_PPP_PS,2002,37374,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE719,_Z,GDP,_T,Q,USD_PPP_PS,2003,38243,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE719,_Z,GDP,_T,Q,USD_PPP_PS,2004,36695,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE719,_Z,GDP,_T,Q,USD_PPP_PS,2005,37151,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE719,_Z,GDP,_T,Q,USD_PPP_PS,2006,39182,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE719,_Z,GDP,_T,Q,USD_PPP_PS,2007,39105,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE719,_Z,GDP,_T,Q,USD_PPP_PS,2008,38537,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE719,_Z,GDP,_T,Q,USD_PPP_PS,2009,37305,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE719,_Z,GDP,_T,Q,USD_PPP_PS,2010,39529,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE719,_Z,GDP,_T,Q,USD_PPP_PS,2011,42328,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE719,_Z,GDP,_T,Q,USD_PPP_PS,2012,41214,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE719,_Z,GDP,_T,Q,USD_PPP_PS,2013,39976,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE719,_Z,GDP,_T,Q,USD_PPP_PS,2014,39664,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE719,_Z,GDP,_T,Q,USD_PPP_PS,2015,39841,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE719,_Z,GDP,_T,Q,USD_PPP_PS,2016,42320,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE719,_Z,GDP,_T,Q,USD_PPP_PS,2017,42999,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE719,_Z,GDP,_T,Q,USD_PPP_PS,2018,44908,DEU,E,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE719,_Z,GDP,_T,Q,USD_PPP_PS,2019,44559,DEU,E,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE719,_Z,GDP,_T,Q,USD_PPP_PS,2020,43525,DEU,E,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE719,_Z,GDP,_T,Q,USD_PPP_PS,2021,44510,DEU,E,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ITH55,_Z,GDP,_T,Q,USD_PPP_PS,2000,55002,ITA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ITH55,_Z,GDP,_T,Q,USD_PPP_PS,2001,54300,ITA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ITH55,_Z,GDP,_T,Q,USD_PPP_PS,2002,53923,ITA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ITH55,_Z,GDP,_T,Q,USD_PPP_PS,2003,53192,ITA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ITH55,_Z,GDP,_T,Q,USD_PPP_PS,2004,53135,ITA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ITH55,_Z,GDP,_T,Q,USD_PPP_PS,2005,53297,ITA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ITH55,_Z,GDP,_T,Q,USD_PPP_PS,2006,55191,ITA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ITH55,_Z,GDP,_T,Q,USD_PPP_PS,2007,54742,ITA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ITH55,_Z,GDP,_T,Q,USD_PPP_PS,2008,52973,ITA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ITH55,_Z,GDP,_T,Q,USD_PPP_PS,2009,49845,ITA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ITH55,_Z,GDP,_T,Q,USD_PPP_PS,2010,52658,ITA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ITH55,_Z,GDP,_T,Q,USD_PPP_PS,2011,54218,ITA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ITH55,_Z,GDP,_T,Q,USD_PPP_PS,2012,51815,ITA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ITH55,_Z,GDP,_T,Q,USD_PPP_PS,2013,51197,ITA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ITH55,_Z,GDP,_T,Q,USD_PPP_PS,2014,51356,ITA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ITH55,_Z,GDP,_T,Q,USD_PPP_PS,2015,51980,ITA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ITH55,_Z,GDP,_T,Q,USD_PPP_PS,2016,52457,ITA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ITH55,_Z,GDP,_T,Q,USD_PPP_PS,2017,53642,ITA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ITH55,_Z,GDP,_T,Q,USD_PPP_PS,2018,54471,ITA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ITH55,_Z,GDP,_T,Q,USD_PPP_PS,2019,55129,ITA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ITH55,_Z,GDP,_T,Q,USD_PPP_PS,2020,50356,ITA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,ITH55,_Z,GDP,_T,Q,USD_PPP_PS,2021,53898,ITA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DEB3A,_Z,GDP,_T,Q,USD_PPP_PS,2000,47286,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DEB3A,_Z,GDP,_T,Q,USD_PPP_PS,2001,46356,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DEB3A,_Z,GDP,_T,Q,USD_PPP_PS,2002,46649,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DEB3A,_Z,GDP,_T,Q,USD_PPP_PS,2003,45216,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DEB3A,_Z,GDP,_T,Q,USD_PPP_PS,2004,43458,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DEB3A,_Z,GDP,_T,Q,USD_PPP_PS,2005,45555,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DEB3A,_Z,GDP,_T,Q,USD_PPP_PS,2006,49906,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DEB3A,_Z,GDP,_T,Q,USD_PPP_PS,2007,56450,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DEB3A,_Z,GDP,_T,Q,USD_PPP_PS,2008,61612,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DEB3A,_Z,GDP,_T,Q,USD_PPP_PS,2009,55582,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DEB3A,_Z,GDP,_T,Q,USD_PPP_PS,2010,52642,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DEB3A,_Z,GDP,_T,Q,USD_PPP_PS,2011,52533,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DEB3A,_Z,GDP,_T,Q,USD_PPP_PS,2012,51115,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DEB3A,_Z,GDP,_T,Q,USD_PPP_PS,2013,54327,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DEB3A,_Z,GDP,_T,Q,USD_PPP_PS,2014,50833,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DEB3A,_Z,GDP,_T,Q,USD_PPP_PS,2015,54330,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DEB3A,_Z,GDP,_T,Q,USD_PPP_PS,2016,56231,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DEB3A,_Z,GDP,_T,Q,USD_PPP_PS,2017,56107,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DEB3A,_Z,GDP,_T,Q,USD_PPP_PS,2018,60777,DEU,E,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DEB3A,_Z,GDP,_T,Q,USD_PPP_PS,2019,59082,DEU,E,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DEB3A,_Z,GDP,_T,Q,USD_PPP_PS,2020,54875,DEU,E,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DEB3A,_Z,GDP,_T,Q,USD_PPP_PS,2021,60366,DEU,E,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE936,_Z,GDP,_T,Q,USD_PPP_PS,2000,21529,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE936,_Z,GDP,_T,Q,USD_PPP_PS,2001,22436,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE936,_Z,GDP,_T,Q,USD_PPP_PS,2002,22064,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE936,_Z,GDP,_T,Q,USD_PPP_PS,2003,22139,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE936,_Z,GDP,_T,Q,USD_PPP_PS,2004,22500,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE936,_Z,GDP,_T,Q,USD_PPP_PS,2005,21765,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE936,_Z,GDP,_T,Q,USD_PPP_PS,2006,22815,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE936,_Z,GDP,_T,Q,USD_PPP_PS,2007,22488,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE936,_Z,GDP,_T,Q,USD_PPP_PS,2008,22590,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE936,_Z,GDP,_T,Q,USD_PPP_PS,2009,21465,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE936,_Z,GDP,_T,Q,USD_PPP_PS,2010,22728,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE936,_Z,GDP,_T,Q,USD_PPP_PS,2011,23751,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE936,_Z,GDP,_T,Q,USD_PPP_PS,2012,23647,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE936,_Z,GDP,_T,Q,USD_PPP_PS,2013,23578,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE936,_Z,GDP,_T,Q,USD_PPP_PS,2014,24297,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE936,_Z,GDP,_T,Q,USD_PPP_PS,2015,23936,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE936,_Z,GDP,_T,Q,USD_PPP_PS,2016,24631,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE936,_Z,GDP,_T,Q,USD_PPP_PS,2017,25143,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE936,_Z,GDP,_T,Q,USD_PPP_PS,2018,25192,DEU,E,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE936,_Z,GDP,_T,Q,USD_PPP_PS,2019,25653,DEU,E,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE936,_Z,GDP,_T,Q,USD_PPP_PS,2020,25460,DEU,E,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DE936,_Z,GDP,_T,Q,USD_PPP_PS,2021,25419,DEU,E,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,UKM73,_Z,GDP,_T,Q,USD_PPP_PS,1998,20252,GBR,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,UKM73,_Z,GDP,_T,Q,USD_PPP_PS,1999,20463,GBR,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,UKM73,_Z,GDP,_T,Q,USD_PPP_PS,2000,21127,GBR,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,UKM73,_Z,GDP,_T,Q,USD_PPP_PS,2001,21560,GBR,A,2015,0,0,USD
